id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
ACAT1	ENSG00000075239	ACAT1	38	ACAT1	Tregs	16	0.45797	0.76783	0.999924	14299	6	-0.012361	0.034619	0.15333	0.977849	3007	5	-0.012361	-0.0768986560899329	8693	0.448943752905325
ACAT2	ENSG00000120437	ACAT2	39	ACAT2	Tregs	16	5.3802e-05	0.00057042	0.072187	153	10	-0.53786	0.21329	0.52257	1	10087	4	-0.53786	-4.45944922426872	33	0.00165280718971128
ACBD3	ENSG00000182827	ACBD3	64746	ACBD3	Tregs	16	0.99959	0.99959	0.999924	19353	0	0.13805	0.051434	0.20515	0.98412	4006	8	0.13805	1.17749728664324	17470	0.902277774908321
ACBD4	ENSG00000181513	ACBD4	79777	ACBD4	Tregs	16	0.054059	0.21215	0.999924	3877	7	-0.087384	0.13209	0.39094	0.997127	7540	4	-0.087384	-0.702574616037482	3942	0.203553535457879
ACBD5	ENSG00000107897	ACBD5	91452	ACBD5	Tregs	16	0.25063	0.56811	0.999924	10398	6	-0.0061223	0.21838	0.52937	1	10202	3	-0.0061223	-0.0248692169669336	9122	0.471101699292392
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	Tregs	16	0.70118	0.90739	0.999924	17199	3	0.12235	0.044601	0.18474	0.98086	3623	9	0.12235	1.04656260566305	16952	0.87552295852487
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	Tregs	16	0.46721	0.77514	0.999924	14453	3	0.074069	0.021236	0.10537	0.963056	2108	8	0.074069	0.643909272388889	14647	0.756469190640979
ACCS	ENSG00000110455	ACCS	84680	ACCS	Tregs	16	0.031074	0.13974	0.999924	2675	5	0.078616	0.15842	0.44029	0.998225	8495	8	0.078616	0.681830291141558	14907	0.769898249057383
ACCSL	ENSG00000205126	ACCSL	390110	ACCSL	Tregs	16	0.15594	0.43541	0.999924	7919	7	-0.00033447	0.3072	0.63896	1	12232	6	-0.00033447	0.023400061671127	9553	0.493362946128816
ACD	ENSG00000102977	ACD	65057	ACD	Tregs	16	0.10505	0.33431	0.999924	6013	8	-0.10748	0.9774	0.99313	1	19133	2	-0.10748	-0.87017100769212	3077.5	0.158876091110996
ACE	ENSG00000159640	ACE	1636	ACE	Tregs	16	0.0064741	0.039941	0.770308	996	4	0.07838	0.078305	0.27977	0.9896	5451	7	0.07838	0.679862101032557	14891	0.769071845462528
ACE2	ENSG00000130234	ACE2	59272	ACE2	Tregs	16	0.37105	0.69546	0.999924	12873	6	-0.094829	0.08757	0.30016	0.990115	5848	2	-0.094829	-0.764664342145602	3577	0.184701203450235
ACER1	ENSG00000167769	ACER1	125981	ACER1	Tregs	12	0.78162	0.91506	0.999924	17827	3	0.093856	0.24264	0.53319	1	10768	5	0.093856	0.808928669366911	15724	0.812096482619699
ACER2	ENSG00000177076	ACER2	340485	ACER2	Tregs	16	0.66962	0.89133	0.999924	16871	5	0.10872	0.065654	0.24617	0.988165	4793	8	0.10872	0.932891287079617	16384	0.846185630907494
ACER3	ENSG00000078124	ACER3	55331	ACER3	Tregs	16	0.29789	0.62738	0.999924	11532	7	-0.066763	0.29873	0.6292	1	12021	5	-0.066763	-0.530599835369175	5015	0.258974226537885
ACHE	ENSG00000087085	ACHE	43	ACHE	Tregs	16	0.30688	0.63809	0.999924	11745	6	0.12307	0.13623	0.39897	0.997127	7688	7	0.12307	1.05256725345323	16971	0.876504312793761
ACIN1	ENSG00000100813	ACIN1	22985	ACIN1	Tregs	16	0.0073143	0.043878	0.79253	1059	7	-0.12811	0.33877	0.67386	1	12911	2	-0.12811	-1.0422208464578	2396	0.123702288104953
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	Tregs	16	0.23636	0.54944	0.999924	10043	3	-0.0051594	0.29843	0.62886	1	12015	6	-0.0051594	-0.0168388345264354	9184	0.474304013222458
ACKR2	ENSG00000144648	ACKR2	1238	ACKR2	Tregs	16	0.23346	0.54549	0.999924	9986	7	0.054326	0.13007	0.38704	0.997127	7465	6	0.054326	0.479256826109155	13443	0.694282320128093
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	Tregs	16	0.42343	0.73979	0.999924	13750	6	0.19091	0.010169	0.058087	0.937436	1184	9	0.19091	1.61833851190519	18603	0.960797479469036
ACKR4	ENSG00000129048	ACKR4	51554	ACKR4	Tregs	16	0.58546	0.84767	0.999924	15935	5	-0.052682	0.06462	0.24324	0.988165	4740	5	-0.052682	-0.413167272128283	5826	0.300862558752131
ACLY	ENSG00000131473	ACLY	47	ACLY	Tregs	12	0.099643	0.30002	0.999924	5815	5	-0.13173	0.72098	0.89308	1	17519	1	-0.13173	-1.07241088118062	2290	0.118227364289035
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	Tregs	16	0.30734	0.63863	0.999924	11756	5	-0.0085954	0.088002	0.30106	0.990115	5868	6	-0.0085954	-0.0454943481473221	8944	0.461907959299623
ACO1	ENSG00000122729	ACO1	48	ACO1	Tregs	16	0.016122	0.083785	0.925303	1735	8	-0.1394	0.21938	0.53065	1	10226	4	-0.1394	-1.13637705972317	2092	0.108000619802696
ACO2	ENSG00000100412	ACO2	50	ACO2	Tregs	12	0.011603	0.057678	0.859131	1402	7	-0.15426	0.41156	0.70416	1	14051	3	-0.15426	-1.26030631828149	1716.5	0.0885801353235887
ACOT1	ENSG00000184227	ACOT1	641371	ACOT1	Tregs	16	0.10066	0.32494	0.999924	5847	5	0.057424	0.12044	0.36838	0.997127	7101	8	0.057424	0.505093491184099	13645	0.704715665513145
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	Tregs	16	0.12813	0.38168	0.999924	6890	7	-0.042568	0.071978	0.26373	0.988165	5143	7	-0.042568	-0.328818650253531	6527	0.337069366251743
ACOT12	ENSG00000172497	ACOT12	134526	ACOT12	Tregs	16	0.62144	0.86656	0.999924	16353	4	-0.025745	0.18704	0.48692	0.999268	9389	5	-0.025745	-0.188518386678392	7735	0.399462837663344
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	Tregs	16	0.11417	0.35347	0.999924	6365	5	0.013977	0.11985	0.3672	0.997127	7074	6	0.013977	0.142754695990076	10607.5	0.547802282939931
ACOT2	ENSG00000119673	ACOT2	10965	ACOT2	Tregs	16	0.011488	0.063336	0.873442	1395	6	0.054814	0.38089	0.7089	1	13553	6	0.054814	0.483326642944718	13473	0.695831826868447
ACOT4	ENSG00000177465	ACOT4	122970	ACOT4	Tregs	16	0.3931	0.71442	0.999924	13229	3	0.084214	0.15799	0.4395	0.998225	8479	8	0.084214	0.728516427710162	15209	0.785496616910284
ACOT6	ENSG00000205669	ACOT6	641372	ACOT6	Tregs	16	0.14054	0.40612	0.999924	7346	3	0.089697	0.071442	0.2622	0.988165	5106	8	0.089697	0.774243488590058	15499	0.800475182067042
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	Tregs	16	0.049438	0.19825	0.999924	3643	3	0.046157	0.079034	0.28137	0.9896	5487	4	0.046157	0.411129093056471	12890	0.665719745880895
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	Tregs	16	0.68718	0.90032	0.999924	17057	3	-0.0023857	0.7347	0.92348	1	17647	4	-0.0023857	0.00629323710635071	9389	0.484892309281545
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	Tregs	16	0.084595	0.28968	0.999924	5233	8	-0.048507	0.40368	0.72738	1	13919	5	-0.048507	-0.37834865473387	6095	0.314756469190641
ACOX1	ENSG00000161533	ACOX1	51	ACOX1	Tregs	16	0.3021	0.63243	0.999924	11631	5	0.038751	0.16016	0.44352	0.998225	8561	8	0.038751	0.349364618703652	12391	0.639946283766334
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	Tregs	16	0.23814	0.55184	0.999924	10089	5	0.23849	0.0022776	0.01633	0.876034	359	9	0.23849	2.01514565337253	19063	0.984556582821135
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	Tregs	16	0.18543	0.4789	0.999924	8737	5	0.062384	0.30254	0.63362	1	12111	5	0.062384	0.546458842627521	13951	0.720520634264759
ACOXL	ENSG00000153093	ACOXL	55289	ACOXL	Tregs	16	0.47694	0.78273	0.999924	14599	6	0.040297	0.21099	0.51958	0.999766	10032	7	0.040297	0.362257931875331	12478	0.644439853313362
ACP1	ENSG00000143727	ACP1	52	ACP1	Tregs	16	0.0080409	0.047322	0.814438	1118	6	-0.031061	0.032013	0.14489	0.977376	2851	5	-0.031061	-0.232852702862511	7347	0.379422550488095
ACP2	ENSG00000134575	ACP2	53	ACP2	Tregs	16	0.46221	0.77119	0.999924	14377	6	0.070981	0.0059805	0.03755	0.937436	761	7	0.070981	0.61815600519992	14483	0.747998553793709
ACP5	ENSG00000102575	ACP5	54	ACP5	Tregs	16	0.51967	0.81253	0.999924	15175	4	0.065695	0.48497	0.79012	1	15151	6	0.065695	0.574071882673725	14163	0.731470481896596
ACP6	ENSG00000162836	ACP6	51205	ACP6	Tregs	16	0.17779	0.46795	0.999924	8523	6	0.14077	0.0039802	0.026401	0.914369	553	8	0.14077	1.20018151162834	17560	0.906926295129384
ACPP	ENSG00000014257	ACP3	55	ACP3	Tregs	16	0.11622	0.35768	0.999924	6433	4	-0.02888	0.67839	0.89698	1	17151	4	-0.02888	-0.214663623931442	7497	0.387170084189866
ACPT	ENSG00000142513	ACP4	93650	ACP4	Tregs	16	0.83347	0.95406	0.999924	18244	3	0.015897	0.36691	0.69735	1	13328	5	0.015897	0.158767090097208	10752	0.55529156551831
ACR	ENSG00000100312	ACR	49	ACR	Tregs	12	0.11982	0.33761	0.999924	6580	4	-0.039516	0.0026653	0.016765	0.879699	395	4	-0.039516	-0.30336561545407	6767	0.349465420174578
ACRBP	ENSG00000111644	ACRBP	84519	ACRBP	Tregs	16	0.83265	0.95375	0.999924	18237	1	0.04107	0.61276	0.86516	1	16532	5	0.04107	0.368704588461171	12541.5	0.647693817468106
ACRC	ENSG00000147174	GCNA	93953	GCNA	Tregs	16	0.45326	0.76409	0.999924	14222	3	0.085019	0.27816	0.60462	1	11600	7	0.085019	0.735229957531121	15259	0.788079128144207
ACRV1	ENSG00000134940	ACRV1	56	ACRV1	Tregs	16	0.081681	0.28305	0.999924	5117	8	-0.13812	0.35319	0.68594	1	13135	5	-0.13812	-1.12570213031842	2126	0.109756727441764
ACSBG1	ENSG00000103740	ACSBG1	23205	ACSBG1	Tregs	16	0.15482	0.43331	0.999924	7876	8	-0.10232	0.047725	0.1941	0.983618	3794	3	-0.10232	-0.827137698529205	3276	0.169154485822013
ACSBG2	ENSG00000130377	ACSBG2	81616	ACSBG2	Tregs	16	0.10548	0.33524	0.999924	6028	7	0.025004	0.38824	0.71493	1	13677	5	0.025004	0.234717544854313	11397	0.588605960435928
ACSF2	ENSG00000167107	ACSF2	80221	ACSF2	Tregs	16	0.13827	0.40169	0.999924	7260	8	-0.096419	0.33797	0.67315	1	12900	5	-0.096419	-0.77792460601557	3503	0.180879086824028
ACSF3	ENSG00000176715	ACSF3	197322	ACSF3	Tregs	16	0.76531	0.93002	0.999924	17693	3	0.17492	0.0087492	0.051575	0.937436	1040	10	0.17492	1.48498529223174	18342	0.947316770827953
ACSL1	ENSG00000151726	ACSL1	2180	ACSL1	Tregs	16	0.14538	0.41537	0.999924	7533	6	-0.0051574	0.019747	0.099288	0.954998	2006	7	-0.0051574	-0.0168221549492405	9185	0.474355663447136
ACSL3	ENSG00000123983	ACSL3	2181	ACSL3	Tregs	16	0.11787	0.36108	0.999924	6500	5	0.087866	0.12009	0.36767	0.997127	7085	7	0.087866	0.758973335668101	15401	0.795413460048551
ACSL4	ENSG00000068366	ACSL4	2182	ACSL4	Tregs	16	0.7324	0.91881	0.999924	17478	4	0.13427	0.030685	0.14056	0.977376	2770	8	0.13427	1.14597288574482	17353	0.896234698620939
ACSL5	ENSG00000197142	ACSL5	51703	ACSL5	Tregs	16	0.3496	0.6767	0.999924	12501	5	0.072892	0.0081066	0.048517	0.937436	983	7	0.072892	0.634093341209674	14591	0.753576778058985
ACSL6	ENSG00000164398	ACSL6	23305	ACSL6	Tregs	16	0.49562	0.79731	0.999924	14870	3	0.049619	0.29317	0.62259	1	11912	7	0.049619	0.440001441180892	13123	0.67775424823098
ACSM1	ENSG00000166743	ACSM1	116285	ACSM1	Tregs	16	0.062681	0.23742	0.999924	4305	8	-0.19918	0.36286	0.69399	1	13268	5	-0.19918	-1.63492962207958	957	0.0493776147926243
ACSM2A	ENSG00000183747	ACSM2A	123876	ACSM2A	Tregs	16	0.29121	0.61918	0.999924	11369	7	-0.12266	0.43039	0.74854	1	14317	4	-0.12266	-0.996768998601625	2562	0.13227622540158
ACSM2B	ENSG00000066813	ACSM2B	348158	ACSM2B	Tregs	16	0.22171	0.52962	0.999924	9698	6	-0.036122	0.47213	0.78051	1	14943	6	-0.036122	-0.275060372954277	6992.5	0.361086720727235
ACSM3	ENSG00000005187	ACSM3	6296	ACSM3	Tregs	16	0.31357	0.64441	0.999924	11868	4	0.023525	0.12694	0.38102	0.997127	7341	5	0.023525	0.222382997518664	11297	0.58344093796808
ACSM4	ENSG00000215009	ACSM4	341392	ACSM4	Tregs	16	0.42252	0.73903	0.999924	13738	4	0.04437	0.000919	0.007372	0.853632	158	7	0.04437	0.396225890832803	12769	0.659470068694799
ACSM5	ENSG00000183549	ACSM5	54988	ACSM5	Tregs	16	0.32586	0.65547	0.999924	12083	5	0.0031495	0.60208	0.85992	1	16440	4	0.0031495	0.052455634951034	9816	0.506946955219255
ACSM6	ENSG00000173124	ACSM6	142827	ACSM6	Tregs	16	0.20622	0.50838	0.999924	9307	5	0.16992	0.0020145	0.01479	0.865338	324	8	0.16992	1.44328634924442	18250	0.942564950157533
ACSS1	ENSG00000154930	ACSS1	84532	ACSS1	Tregs	16	0.0078097	0.046247	0.805243	1104	7	-0.069276	0.11078	0.34895	0.996655	6757	4	-0.069276	-0.551557724114602	4865	0.251226692836114
ACSS2	ENSG00000131069	ACSS2	55902	ACSS2	Tregs	16	0.22484	0.53385	0.999924	9781	3	0.091374	0.11147	0.35035	0.997127	6779	8	0.091374	0.788229314068005	15598	0.805588554310211
ACSS3	ENSG00000111058	ACSS3	79611	ACSS3	Tregs	16	0.21075	0.51466	0.999924	9433	4	0.10459	0.16405	0.45045	0.998476	8688	8	0.10459	0.89844796017209	16200.5	0.836681989566655
ACTA1	ENSG00000143632	ACTA1	58	ACTA1	Tregs	12	0.25981	0.54578	0.999924	10638	3	0.21523	0.050301	0.18447	0.98086	3940	7	0.21523	1.82116217059552	18900	0.976137596198543
ACTA2	ENSG00000107796	ACTA2	59	ACTA2	Tregs	16	0.71724	0.9137	0.999924	17358	2	0.30105	0.0014681	0.011252	0.853632	253	10	0.30105	2.53688282802989	19261	0.994783327307474
ACTB	ENSG00000075624	ACTB	60	ACTB	Tregs	16	0.012696	0.06884	0.897566	1474	3	0.093746	0.10565	0.33839	0.995337	6563	7	0.093746	0.80801129262119	15714	0.811579980372915
ACTBL2	ENSG00000169067	ACTBL2	345651	ACTBL2	Tregs	16	0.020025	0.10018	0.950309	2029	10	-0.18962	0.99999	0.99999	1	19356	0	-0.18962	-1.55520124308782	1084	0.055937193326791
ACTC1	ENSG00000159251	ACTC1	70	ACTC1	Tregs	16	0.25458	0.57323	0.999924	10511	7	-0.095142	0.61608	0.86681	1	16558	4	-0.095142	-0.767274695976608	3560	0.183823149630701
ACTG1	ENSG00000184009	ACTG1	71	ACTG1	Tregs	16	0.0032495	0.021928	0.619809	682	10	-0.21871	0.17175	0.46419	0.998476	8936	4	-0.21871	-1.79780569338805	754	0.0388926191828934
ACTG2	ENSG00000163017	ACTG2	72	ACTG2	Tregs	16	0.64192	0.87709	0.999924	16583	5	0.013647	0.18268	0.48094	0.998476	9285	6	0.013647	0.140002565752913	10593	0.547079179794432
ACTL10	ENSG00000288649	ACTL10	170487	ACTL10	Tregs	16	0.032555	0.1447	0.999924	2747	9	-0.15803	0.72986	0.92152	1	17601	5	-0.15803	-1.29174732129393	1623	0.0837766644284903
ACTL6A	ENSG00000136518	ACTL6A	86	ACTL6A	Tregs	16	0.13621	0.39763	0.999924	7180	7	-0.045214	0.18567	0.48508	0.999142	9361	6	-0.045214	-0.350885730882421	6326	0.326687671091369
ACTL6B	ENSG00000077080	ACTL6B	51412	ACTL6B	Tregs	16	0.30575	0.63677	0.999924	11716	4	0.082562	0.073776	0.26861	0.988165	5242	7	0.082562	0.714739096947151	15124	0.781106347812613
ACTL7A	ENSG00000187003	ACTL7A	10881	ACTL7A	Tregs	16	0.10948	0.34371	0.999924	6193	7	-0.075955	0.27918	0.60587	1	11628	5	-0.075955	-0.607259172157064	4514	0.233097463973968
ACTL7B	ENSG00000148156	ACTL7B	10880	ACTL7B	Tregs	16	0.8265	0.95155	0.999924	18187	3	0.076271	0.12234	0.37211	0.997127	7168	7	0.076271	0.662273486880505	14768	0.762718867827075
ACTL8	ENSG00000117148	ACTL8	81569	ACTL8	Tregs	16	0.38416	0.7068	0.999924	13081	6	0.053496	0.03186	0.14438	0.977376	2837	5	0.053496	0.47233480157326	13387	0.691389907546098
ACTL9	ENSG00000181786	ACTL9	284382	ACTL9	Tregs	16	0.078611	0.27609	0.999924	4993	8	-0.043167	0.020726	0.10327	0.963056	2067	8	-0.043167	-0.333814183623412	6487	0.335003357264604
ACTN1	ENSG00000072110	ACTN1	87	ACTN1	Tregs	16	0.069676	0.25534	0.999924	4637	8	-0.1051	0.87512	0.96918	1	18563	4	-0.1051	-0.850322310830155	3161	0.163214709983988
ACTN2	ENSG00000077522	ACTN2	88	ACTN2	Tregs	16	0.28891	0.61644	0.999924	11306	6	-0.014451	0.35464	0.68714	1	13148	5	-0.014451	-0.0943288142586328	8553	0.441712721450338
ACTN3	ENSG00000248746	ACTN3	89	ACTN3	Tregs	16	0.42055	0.73748	0.999924	13706	6	-0.13802	0.6107	0.8642	1	16514	3	-0.13802	-1.12486815145867	2130	0.109963328340478
ACTN4	ENSG00000130402	ACTN4	81	ACTN4	Tregs	16	0.070985	0.25845	0.999924	4693	7	-0.066849	0.05676	0.22088	0.985541	4300	4	-0.066849	-0.531317057188556	5013	0.258870926088528
ACTR10	ENSG00000131966	ACTR10	55860	ACTR10	Tregs	16	0.016537	0.085553	0.930967	1764	7	-0.0035462	0.60518	0.86147	1	16469	4	-0.0035462	-0.00338508756100637	9298	0.480192138835804
ACTR1A	ENSG00000138107	ACTR1A	10121	ACTR1A	Tregs	16	0.02851	0.13112	0.992828	2545	7	-0.015275	0.30608	0.63769	1	12204	5	-0.015275	-0.101200800062943	8478	0.437838954599452
ACTR1B	ENSG00000115073	ACTR1B	10120	ACTR1B	Tregs	16	0.020842	0.10356	0.957595	2079	7	-0.09358	0.48932	0.79337	1	15208	6	-0.09358	-0.754247946187369	3636.5	0.187748566706265
ACTR2	ENSG00000138071	ACTR2	10097	ACTR2	Tregs	16	0.0099324	0.056237	0.850669	1273	7	-0.0064906	0.075024	0.27195	0.988165	5311	6	-0.0064906	-0.0279407611073796	9089	0.469397241878002
ACTR3	ENSG00000115091	ACTR3	10096	ACTR3	Tregs	16	0.047496	0.19228	0.999924	3542	6	0.053177	0.038748	0.16651	0.977849	3283	5	0.053177	0.469674409010669	13363	0.690150302153814
ACTR3B	ENSG00000133627	ACTR3B	57180	ACTR3B	Tregs	16	0.62007	0.86585	0.999924	16333	4	0.086143	0.16549	0.45307	0.998476	8727	8	0.086143	0.74460387991467	15309	0.790661639378131
ACTR3C	ENSG00000106526	ACTR3C	653857	ACTR3C	Tregs	16	0.66611	0.88951	0.999924	16834	3	-0.071049	0.9741	0.99248	1	19114	2	-0.071049	-0.566344169297906	4773	0.246474872165694
ACTR5	ENSG00000101442	ACTR5	79913	ACTR5	Tregs	16	0.16382	0.44739	0.999924	8153	7	0.04709	0.019901	0.099904	0.958809	2011	6	0.04709	0.418910115817905	12955	0.669077010484996
ACTR6	ENSG00000075089	ACTR6	64431	ACTR6	Tregs	16	0.0040662	0.026778	0.670738	768	11	-0.25929	0.87508	0.96916	1	18562	4	-0.25929	-2.13623431467314	456	0.0235008522287072
ACTR8	ENSG00000113812	ACTR8	93973	ACTR8	Tregs	16	0.20133	0.50149	0.999924	9162	7	-0.08254	0.46506	0.77521	1	14837	5	-0.08254	-0.662176680071366	4164	0.215019885336501
ACTRT1	ENSG00000123165	ACTRT1	139741	ACTRT1	Tregs	16	0.10103	0.32574	0.999924	5861	7	-0.011607	0.16742	0.45652	0.998476	8782	6	-0.011607	-0.0706104554874449	8734	0.451061412117143
ACTRT2	ENSG00000169717	ACTRT2	140625	ACTRT2	Tregs	16	0.34791	0.67522	0.999924	12467	5	0.12617	0.040349	0.17156	0.979304	3375	8	0.12617	1.07842059810537	17099	0.883115541552606
ACTRT3	ENSG00000184378	ACTRT3	84517	ACTRT3	Tregs	16	0.21298	0.51768	0.999924	9487	7	-0.0069806	0.033232	0.1489	0.977849	2925	5	-0.0069806	-0.0320272575201371	9055	0.467641134238934
ACVR1	ENSG00000115170	ACVR1	90	ACVR1	Tregs	16	0.9355	0.98252	0.999924	18914	3	0.031344	0.06651	0.24858	0.988165	4842	5	0.031344	0.287591804562235	11862	0.61262331491142
ACVR1B	ENSG00000135503	ACVR1B	91	ACVR1B	Tregs	16	0.57395	0.84161	0.999924	15791	4	0.21768	0.042871	0.1794	0.98086	3516	9	0.21768	1.8415946526593	18926	0.977480502040184
ACVR1C	ENSG00000123612	ACVR1C	130399	ACVR1C	Tregs	16	0.69945	0.90654	0.999924	17181	3	0.059197	0.31759	0.65084	1	12444	7	0.059197	0.519879936367403	13755	0.710397190227777
ACVR2A	ENSG00000121989	ACVR2A	92	ACVR2A	Tregs	16	0.93074	0.98119	0.999924	18886	3	0.074516	0.096006	0.31821	0.991978	6188	7	0.074516	0.647637157891955	14678	0.758070347606012
ACVR2B	ENSG00000114739	ACVR2B	93	ACVR2B	Tregs	16	0.40541	0.72484	0.999924	13458	5	0.11241	0.0085303	0.050567	0.937436	1020	7	0.11241	0.96366510700426	16567	0.855637622023656
ACVRL1	ENSG00000139567	ACVRL1	94	ACVRL1	Tregs	16	0.04534	0.18569	0.999924	3433	4	0.16852	0.051698	0.20594	0.98412	4027	9	0.16852	1.43161064520797	18224	0.941222044315893
ACY1	ENSG00000243989	ACY1	95	ACY1	Tregs	16	0.12362	0.3727	0.999924	6733	7	-0.063646	0.17484	0.4696	0.998476	9050	7	-0.063646	-0.504604714310879	5183	0.26765146428387
ACY3	ENSG00000132744	ACY3	91703	ACY3	Tregs	16	0.58712	0.84854	0.999924	15950	5	0.08775	0.13512	0.39685	0.997127	7646	8	0.08775	0.758005920190795	15397	0.795206859149837
ACYP1	ENSG00000119640	ACYP1	97	ACYP1	Tregs	16	0.4297	0.745	0.999924	13861	5	-0.025907	0.45418	0.76696	1	14675	3	-0.025907	-0.189869432431181	7723	0.398843034967202
ACYP2	ENSG00000170634	ACYP2	98	ACYP2	Tregs	16	0.83141	0.95333	0.999924	18227	4	0.062029	0.2732	0.59864	1	11520	7	0.062029	0.543498217675421	13921.5	0.718971127524405
ADA	ENSG00000196839	ADA	100	ADA	Tregs	16	0.039172	0.1663	0.999924	3109	9	-0.15112	0.25719	0.579	1	11133	3	-0.15112	-1.23411938208545	1785	0.0921440008264036
ADAD1	ENSG00000164113	ADAD1	132612	ADAD1	Tregs	16	0.16209	0.44482	0.999924	8090	5	0.1119	0.059813	0.22964	0.986037	4481	9	0.1119	0.959411814819553	16537	0.854088115283302
ADAD2	ENSG00000140955	ADAD2	161931	ADAD2	Tregs	16	0.80488	0.94379	0.999924	18003	3	0.23692	0.022364	0.11003	0.96463	2197	9	0.23692	2.00205218527451	19052	0.983988430349672
ADAL	ENSG00000168803	ADAL	161823	ADAL	Tregs	16	0.54901	0.82825	0.999924	15510	5	0.09521	0.0043863	0.028715	0.927537	590	8	0.09521	0.820220743127877	15779	0.814937244977016
ADAM10	ENSG00000137845	ADAM10	102	ADAM10	Tregs	16	0.027419	0.12737	0.992592	2470	5	0.087841	0.17862	0.47536	0.998476	9159	7	0.087841	0.758764840953164	15400	0.795361809823873
ADAM11	ENSG00000073670	ADAM11	4185	ADAM11	Tregs	16	0.049232	0.19761	0.999924	3625	6	-0.082172	0.21057	0.51901	0.999766	10020	7	-0.082172	-0.659107637867499	4193	0.216517741852177
ADAM12	ENSG00000148848	ADAM12	8038	ADAM12	Tregs	16	0.82301	0.95029	0.999924	18161	2	0.093382	0.32532	0.65961	1	12629	7	0.093382	0.804975609571713	15692	0.810443675429988
ADAM15	ENSG00000143537	ADAM15	8751	ADAM15	Tregs	16	0.15711	0.43733	0.999924	7953	4	-0.039729	0.51314	0.81086	1	15527	6	-0.039729	-0.30514199042533	6752	0.348690666804401
ADAM17	ENSG00000151694	ADAM17	6868	ADAM17	Tregs	16	0.14083	0.40665	0.999924	7357	8	-0.13559	0.77555	0.93628	1	17916	4	-0.13559	-1.10460246516684	2197	0.113423893393936
ADAM18	ENSG00000168619	ADAM18	8749	ADAM18	Tregs	16	0.41355	0.73177	0.999924	13583	6	0.20681	0.036184	0.15837	0.977849	3113	9	0.20681	1.75094115060487	18796	0.970765972831982
ADAM19	ENSG00000135074	ADAM19	8728	ADAM19	Tregs	16	0.58531	0.8476	0.999924	15934	5	-0.029215	0.013833	0.074334	0.937436	1524	5	-0.029215	-0.217457453111593	7472	0.385878828572904
ADAM2	ENSG00000104755	ADAM2	2515	ADAM2	Tregs	16	0.41707	0.73462	0.999924	13649	4	0.044501	0.091678	0.30904	0.991978	6003	7	0.044501	0.39731840313907	12779	0.659986570941584
ADAM20	ENSG00000134007	ADAM20	8748	ADAM20	Tregs	16	0.18836	0.48307	0.999924	8822	7	-0.057142	0.34454	0.67876	1	13004	5	-0.057142	-0.450362729272972	5568	0.287536800785083
ADAM21	ENSG00000139985	ADAM21	8747	ADAM21	Tregs	16	0.2752	0.59931	0.999924	11000	7	-0.0069629	0.57701	0.84759	1	16201	5	-0.0069629	-0.0318796432619619	9056	0.467692784463612
ADAM22	ENSG00000008277	ADAM22	53616	ADAM22	Tregs	16	0.32864	0.658	0.999924	12132	5	0.02319	0.17064	0.46221	0.998476	8895	7	0.02319	0.219589168338513	11267	0.581891431227726
ADAM23	ENSG00000114948	ADAM23	8745	ADAM23	Tregs	16	0.97785	0.99265	0.999924	19166	2	-0.012784	0.010968	0.061705	0.937436	1250	6	-0.012784	-0.0804263866666602	8655	0.446981044367543
ADAM28	ENSG00000042980	ADAM28	10863	ADAM28	Tregs	16	0.15983	0.44145	0.999924	8031	6	0.032718	0.14477	0.41512	0.997127	8005	6	0.032718	0.299050674095151	11956	0.617478436031197
ADAM29	ENSG00000168594	ADAM29	11086	ADAM29	Tregs	16	0.56158	0.83495	0.999924	15656	2	-0.017219	0.071222	0.26158	0.988165	5088	7	-0.017219	-0.117413349096413	8326	0.429988120448324
ADAM30	ENSG00000134249	ADAM30	11085	ADAM30	Tregs	16	0.082362	0.2846	0.999924	5143	6	0.036874	0.39258	0.71845	1	13738	5	0.036874	0.333710835506212	12269	0.63364495635556
ADAM32	ENSG00000197140	ADAM32	203102	ADAM32	Tregs	16	0.39821	0.71872	0.999924	13325	5	0.04883	0.528	0.82143	1	15703	6	0.04883	0.433421347977492	13076	0.675326687671091
ADAM33	ENSG00000149451	ADAM33	80332	ADAM33	Tregs	16	0.035352	0.15386	0.999924	2889	9	-0.20077	0.82503	0.95231	1	18239	4	-0.20077	-1.64818988594955	934	0.0481896596250194
