id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	Stim	16	0.14273	0.40866	1	7131	7	-0.02622	0.0198	0.099392	0.917702	2092	6	-0.02622	-0.198024541573407	7218	0.372759671504571
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	Stim	16	0.21638	0.51931	1	9184	4	0.084143	0.031513	0.14246	0.938789	2923	8	0.084143	0.726918226621141	15473	0.799132276225402
ACCS	ENSG00000110455	ACCS	84680	ACCS	Stim	16	0.40092	0.71791	1	12996	6	-0.058538	0.23626	0.55134	1	10542	4	-0.058538	-0.468878907461534	5028	0.259645679458706
ACCSL	ENSG00000205126	ACCSL	390110	ACCSL	Stim	16	0.65402	0.88223	1	16456	2	0.056546	0.12967	0.38562	0.992359	7489	7	0.056546	0.495630153862472	13664	0.705697019782036
ACD	ENSG00000102977	ACD	65057	ACD	Stim	16	0.22635	0.53326	1	9418	5	0.11894	0.015395	0.080906	0.899484	1723	8	0.11894	1.0185488773362	17070	0.88161768503693
ACE	ENSG00000159640	ACE	1636	ACE	Stim	16	0.15277	0.4246	1	7418	4	-0.064681	0.062595	0.23735	0.971833	4689	5	-0.064681	-0.520362859737379	4705	0.242962656887557
ACE2	ENSG00000130234	ACE2	59272	ACE2	Stim	16	0.058954	0.22529	1	3957	7	-0.097523	0.72128	0.91739	1	17330	3	-0.097523	-0.795608824354555	3130	0.161613553018956
ACER1	ENSG00000167769	ACER1	125981	ACER1	Stim	12	0.026811	0.11323	0.986706	2369	7	-0.1791	0.33453	0.62819	1	12684	2	-0.1791	-1.47929861351402	1156	0.0596560095036413
ACER2	ENSG00000177076	ACER2	340485	ACER2	Stim	16	0.33963	0.66235	1	11887	6	0.060347	0.073533	0.2674	0.971833	5290	7	0.060347	0.527486006475282	13936	0.719745880894582
ACER3	ENSG00000078124	ACER3	55331	ACER3	Stim	16	0.58563	0.84446	1	15612	3	0.062892	0.0092302	0.053452	0.853012	1205	7	0.062892	0.548815431600143	14105	0.728474768865245
ACHE	ENSG00000087085	ACHE	43	ACHE	Stim	16	0.53838	0.81769	1	15034	5	0.018846	0.52882	0.82127	1	15488	3	0.018846	0.179669710951946	10833.5	0.559475233717267
ACIN1	ENSG00000100813	ACIN1	22985	ACIN1	Stim	16	0.0042425	0.027773	0.586666	914	6	0.136	0.055257	0.21613	0.971833	4265	8	0.136	1.16152726343841	17639	0.911006662878984
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	Stim	16	0.89784	0.97115	1	18563	3	0.14242	0.14955	0.42376	1	8155	8	0.14242	1.21533272878286	17840	0.921388358039357
ACKR2	ENSG00000144648	ACKR2	1238	ACKR2	Stim	16	0.24939	0.56485	1	10003	6	-0.026466	0.066885	0.2495	0.971833	4912	5	-0.026466	-0.20008624632025	7199	0.37177831723568
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	Stim	16	0.062841	0.23487	1	4113	6	-0.012442	0.86077	0.96408	1	18332	4	-0.012442	-0.0825523139229761	8325	0.429936470223645
ACKR4	ENSG00000129048	ACKR4	51554	ACKR4	Stim	16	0.94621	0.98566	1	18924	3	0.082285	0.32449	0.65857	1	12503	7	0.082285	0.711346489142951	15372	0.793915603532875
ACLY	ENSG00000131473	ACLY	47	ACLY	Stim	12	0.16116	0.40854	1	7665	6	-0.1119	0.34971	0.64354	1	12909	4	-0.1119	-0.916101219254412	2588	0.133619131243221
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	Stim	16	0.67068	0.89122	1	16658	4	0.12542	0.035085	0.1541	0.952455	3116	9	0.12542	1.07285719749694	17303	0.893652187387015
ACO1	ENSG00000122729	ACO1	48	ACO1	Stim	16	0.12222	0.36886	1	6390	6	0.048249	0.12933	0.38495	0.992359	7478	8	0.048249	0.426093713681341	13032	0.673054077785238
ACO2	ENSG00000100412	ACO2	50	ACO2	Stim	12	0.027034	0.11392	0.987204	2386	5	-0.018295	0.13492	0.36654	0.991727	7679	5	-0.018295	-0.131605801253356	7830	0.404369609007799
ACOT1	ENSG00000184227	ACOT1	641371	ACOT1	Stim	16	0.56962	0.83544	1	15418	4	0.082235	0.50562	0.80511	1	15167	6	0.082235	0.710927443462698	15370	0.793812303083518
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	Stim	16	0.16295	0.44038	1	7706	6	-0.069995	0.15751	0.43839	1	8425	6	-0.069995	-0.564899034634635	4417	0.228087392180156
ACOT12	ENSG00000172497	ACOT12	134526	ACOT12	Stim	16	0.6268	0.86739	1	16113	3	0.095881	0.025346	0.12176	0.93722	2503	7	0.095881	0.825293390517262	16048	0.828831155415526
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	Stim	16	0.26417	0.58438	1	10381	7	0.016665	0.041471	0.1745	0.963676	3493	6	0.016665	0.161390938379324	10647	0.54986829192707
ACOT2	ENSG00000119673	ACOT2	10965	ACOT2	Stim	16	0.31569	0.63977	1	11456	6	0.014298	0.27886	0.6048	1	11530	6	0.014298	0.141553315876161	10429	0.538608542947162
ACOT4	ENSG00000177465	ACOT4	122970	ACOT4	Stim	16	0.62153	0.86448	1	16056	4	-0.001328	0.28182	0.60848	1	11581	6	-0.001328	0.0105931598835913	9180	0.474097412323744
ACOT6	ENSG00000205669	ACOT6	641372	ACOT6	Stim	16	0.21967	0.52393	1	9260	6	0.1013	0.049342	0.19857	0.969961	3937	9	0.1013	0.870709561343048	16313	0.842518464955323
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	Stim	16	0.040322	0.16896	1	3053	7	-0.093277	0.19656	0.49804	1	9569	5	-0.093277	-0.760023465187496	3305	0.170652342337689
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	Stim	16	0.74277	0.91919	1	17261	3	-0.0045592	0.0038117	0.025342	0.790702	612	7	-0.0045592	-0.0164872481570584	8934	0.461391457052838
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	Stim	16	0.55101	0.82483	1	15183	5	0.007298	0.036867	0.15986	0.957727	3217	5	0.007298	0.082886920640785	9848	0.508599762408966
ACOX1	ENSG00000161533	ACOX1	51	ACOX1	Stim	16	0.00010465	0.001048	0.068921	291	11	-0.31864	0.77789	0.93607	1	17739	2	-0.31864	-2.64877129796323	287	0.0147719642580445
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	Stim	16	0.43717	0.74934	1	13651	3	0.11492	0.082298	0.28707	0.977535	5666	8	0.11492	0.98485760464388	16926	0.874180052683229
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	Stim	16	0.19155	0.48341	1	8514	7	0.03145	0.063267	0.2393	0.971833	4727	7	0.03145	0.285302746030043	11781	0.608439646712463
ACOXL	ENSG00000153093	ACOXL	55289	ACOXL	Stim	16	0.20639	0.50509	1	8919	7	-0.05202	0.63686	0.87592	1	16560	3	-0.05202	-0.414252112583794	5433	0.280564020453489
ACP1	ENSG00000143727	ACP1	52	ACP1	Stim	16	0.088555	0.29576	1	5100	6	-0.0358	0.025335	0.12173	0.93722	2501	4	-0.0358	-0.278313693909822	6562	0.33887712411549
ACP2	ENSG00000134575	ACP2	53	ACP2	Stim	16	0.33781	0.66061	1	11855	4	0.051066	0.55659	0.83546	1	15796	3	0.051066	0.449702747306778	13242	0.683900624967719
ACP5	ENSG00000102575	ACP5	54	ACP5	Stim	16	0.14257	0.40842	1	7125	6	0.040589	0.15537	0.43453	1	8356	8	0.040589	0.36189591546663	12446	0.642787046123651
ACP6	ENSG00000162836	ACP6	51205	ACP6	Stim	16	0.1263	0.37714	1	6542	5	0.11615	0.27252	0.59707	1	11389	7	0.11615	0.995166128378096	16977	0.876814214141831
ACPP	ENSG00000014257	ACP3	55	ACP3	Stim	16	0.46652	0.77384	1	14136	5	0.0095439	0.058191	0.22475	0.971833	4419	6	0.0095439	0.101709614506375	10034	0.518206704199163
ACPT	ENSG00000142513	ACP4	93650	ACP4	Stim	16	0.16519	0.44386	1	7770	6	0.058596	0.44608	0.75975	1	14304	5	0.058596	0.512811026752833	13815	0.713496203708486
ACR	ENSG00000100312	ACR	49	ACR	Stim	12	0.2047	0.47547	1	8874	4	0.063532	0.27952	0.57085	1	11542	5	0.063532	0.554179216307378	14158.5	0.731212230773204
ACRBP	ENSG00000111644	ACRBP	84519	ACRBP	Stim	16	0.17507	0.45896	1	8046	6	-0.017247	0.12474	0.37606	0.992359	7315	7	-0.017247	-0.122822603795259	7925	0.409276380352255
ACRC	ENSG00000147174	GCNA	93953	GCNA	Stim	16	0.11629	0.35647	1	6186	8	-0.096926	0.12979	0.38584	0.992359	7493	2	-0.096926	-0.790605418932337	3157	0.163008109085275
ACRV1	ENSG00000134940	ACRV1	56	ACRV1	Stim	16	0.013608	0.07247	0.882611	1578	6	0.11556	0.073924	0.26832	0.971833	5312	8	0.11556	0.990221389351115	16955	0.875677909198905
ACSBG1	ENSG00000103740	ACSBG1	23205	ACSBG1	Stim	16	0.0073704	0.043448	0.725209	1155	9	-0.21435	0.44079	0.75557	1	14237	3	-0.21435	-1.77472581809217	760	0.0392025205309643
ACSBG2	ENSG00000130377	ACSBG2	81616	ACSBG2	Stim	16	0.015521	0.080962	0.909106	1712	6	0.012765	0.12823	0.38285	0.992359	7432	8	0.012765	0.128705375319614	10311	0.532513816435102
ACSF2	ENSG00000167107	ACSF2	80221	ACSF2	Stim	16	0.89967	0.97164	1	18577	3	0.083227	0.14896	0.42266	1	8138	8	0.083227	0.719241309758912	15425	0.796653065440835
ACSF3	ENSG00000176715	ACSF3	197322	ACSF3	Stim	16	0.48754	0.78819	1	14430	4	0.13839	0.036403	0.15838	0.956519	3194	9	0.13839	1.18155764695449	17720	0.91519033107794
ACSL1	ENSG00000151726	ACSL1	2180	ACSL1	Stim	16	0.08464	0.28682	1	4951	8	-0.10037	0.098189	0.32162	0.984875	6293	6	-0.10037	-0.819469285388143	3002	0.155002324260111
ACSL3	ENSG00000123983	ACSL3	2181	ACSL3	Stim	16	0.010942	0.060402	0.825426	1410	9	-0.16161	0.37657	0.70347	1	13320	3	-0.16161	-1.33271643456163	1419	0.0732400185940809
ACSL4	ENSG00000068366	ACSL4	2182	ACSL4	Stim	16	0.99813	0.99822	1	19293	1	0.16304	0.0017603	0.013089	0.732496	343	11	0.16304	1.38814716731907	18370	0.94876297711895
ACSL5	ENSG00000197142	ACSL5	51703	ACSL5	Stim	16	0.16751	0.44742	1	7848	5	-0.011173	0.021534	0.10649	0.929306	2212	6	-0.011173	-0.0719169345581629	8423	0.434998192242136
ACSL6	ENSG00000164398	ACSL6	23305	ACSL6	Stim	16	0.62745	0.86771	1	16119	2	-0.011652	0.57184	0.84335	1	15947	3	-0.011652	-0.0759313921749837	8392	0.433397035277103
ACSM1	ENSG00000166743	ACSM1	116285	ACSM1	Stim	16	0.2996	0.62438	1	11151	6	0.084448	0.12129	0.36922	0.991797	7177	6	0.084448	0.729474405270682	15487	0.7998553793709
ACSM2A	ENSG00000183747	ACSM2A	123876	ACSM2A	Stim	16	0.53432	0.81535	1	14984	4	0.098349	0.14846	0.42172	1	8116	7	0.098349	0.845977485294535	16166	0.834925881927586
ACSM2B	ENSG00000066813	ACSM2B	348158	ACSM2B	Stim	16	0.66048	0.88573	1	16535	4	0.18902	0.021163	0.10497	0.927106	2179	10	0.18902	1.60588330277836	18758	0.9688032642942
ACSM3	ENSG00000005187	ACSM3	6296	ACSM3	Stim	16	0.58943	0.8466	1	15659	5	0.058481	0.0092524	0.053552	0.853012	1207	7	0.058481	0.511847221688251	13808	0.713134652135737
ACSM4	ENSG00000215009	ACSM4	341392	ACSM4	Stim	16	0.34824	0.67032	1	12031	5	0.014084	0.66199	0.88841	1	16798	3	0.014084	0.13975980036468	10416	0.537937090026342
ACSM5	ENSG00000183549	ACSM5	54988	ACSM5	Stim	16	0.29365	0.61859	1	11041	5	-0.080155	0.76767	0.93266	1	17669	4	-0.080155	-0.650049116861981	3890	0.200867723774598
ACSM6	ENSG00000173124	ACSM6	142827	ACSM6	Stim	16	0.70165	0.90416	1	16955	4	-0.025932	0.57231	0.84359	1	15953	5	-0.025932	-0.195610838455151	7245	0.37415422757089
ACSS1	ENSG00000154930	ACSS1	84532	ACSS1	Stim	16	0.054468	0.21303	1	3778	8	-0.12585	0.94693	0.98622	1	18845	3	-0.12585	-1.03301496404491	2169	0.111977687102939
ACSS2	ENSG00000131069	ACSS2	55902	ACSS2	Stim	16	0.06106	0.23053	1	4035	7	-0.082464	0.35104	0.68187	1	12930	6	-0.082464	-0.66940064637605	3781	0.195237849284644
ACSS3	ENSG00000111058	ACSS3	79611	ACSS3	Stim	16	0.10442	0.331	1	5740	6	0.14177	0.033108	0.14774	0.947461	3004	8	0.14177	1.20988513493957	17817.5	0.920200402871753
ACTA1	ENSG00000143632	ACTA1	58	ACTA1	Stim	12	0.023481	0.10278	0.956724	2184	4	-0.024054	0.098869	0.30162	0.983499	6326	5	-0.024054	-0.17987148270486	7393	0.381798460823305
ACTA2	ENSG00000107796	ACTA2	59	ACTA2	Stim	16	0.010784	0.059703	0.825342	1393	8	-0.16567	0.32965	0.66337	1	12606	3	-0.16567	-1.36674294379815	1353	0.0698311037653014
ACTB	ENSG00000075624	ACTB	60	ACTB	Stim	16	0.77648	0.93181	1	17565	4	0.0096007	0.055786	0.21771	0.971833	4288	6	0.0096007	0.102185650399142	10039.5	0.518464955322556
ACTBL2	ENSG00000169067	ACTBL2	345651	ACTBL2	Stim	16	0.34164	0.66422	1	11924	6	0.079203	0.20067	0.5037	1	9661	7	0.079203	0.685516513412175	15200	0.785031764888177
ACTC1	ENSG00000159251	ACTC1	70	ACTC1	Stim	16	0.3184	0.64226	1	11496	3	0.027831	0.27198	0.59635	1	11382	7	0.027831	0.254972219693354	11509	0.594390785599917
ACTG1	ENSG00000184009	ACTG1	71	ACTG1	Stim	16	0.039494	0.16625	1	3001	7	-0.12721	0.19642	0.49783	1	9565	5	-0.12721	-1.04441300654779	2138.5	0.110376530137906
ACTG2	ENSG00000163017	ACTG2	72	ACTG2	Stim	16	0.09837	0.31778	1	5490	5	0.014866	0.48724	0.79135	1	14908	6	0.014866	0.146313674803832	10487	0.541604255978513
ACTL10	ENSG00000288649	ACTL10	170487	ACTL10	Stim	16	0.25642	0.57419	1	10193	6	-0.011512	0.17788	0.47196	1	9039	6	-0.011512	-0.0747580642702761	8400	0.433810237074531
ACTL6A	ENSG00000136518	ACTL6A	86	ACTL6A	Stim	16	0.29348	0.61844	1	11035	5	-0.041874	0.19301	0.49316	1	9461	7	-0.041874	-0.329219363146918	6122	0.31615102525696
ACTL6B	ENSG00000077080	ACTL6B	51412	ACTL6B	Stim	16	0.44019	0.7519	1	13713	4	-0.055556	0.67827	0.89645	1	16942	1	-0.055556	-0.443887023091264	5210	0.269046020350189
ACTL7A	ENSG00000187003	ACTL7A	10881	ACTL7A	Stim	16	0.17075	0.45235	1	7933	4	0.098702	0.032405	0.14542	0.943908	2969	8	0.098702	0.848935947797118	16184	0.835855585971799
ACTL7B	ENSG00000148156	ACTL7B	10880	ACTL7B	Stim	16	0.37214	0.69222	1	12458	4	0.0099439	0.29607	0.62567	1	11892	6	0.0099439	0.105061979948397	10063	0.519704560714839
ACTL8	ENSG00000117148	ACTL8	81569	ACTL8	Stim	16	0.12061	0.36553	1	6341	7	-0.033811	0.24938	0.56816	1	10855	5	-0.033811	-0.26164405674937	6694	0.345694953773049
ACTL9	ENSG00000181786	ACTL9	284382	ACTL9	Stim	16	0.25353	0.5704	1	10107	4	0.014543	0.14958	0.42379	1	8160	4	0.014543	0.143606639709399	10456.5	0.540003099013481
ACTN1	ENSG00000072110	ACTN1	87	ACTN1	Stim	16	0.15477	0.42772	1	7489	7	-0.0026443	0.35458	0.68485	1	12977	4	-0.0026443	-0.000438636694740947	9080	0.468932389855896
ACTN2	ENSG00000077522	ACTN2	88	ACTN2	Stim	16	0.15937	0.43488	1	7622	6	-0.10021	0.23411	0.54847	1	10486	6	-0.10021	-0.818128339211334	3005	0.155157274934146
ACTN3	ENSG00000248746	ACTN3	89	ACTN3	Stim	16	0.083421	0.28397	1	4913	8	-0.1319	0.65936	0.88713	1	16769	3	-0.1319	-1.08371949135549	2044	0.105521409018129
ACTN4	ENSG00000130402	ACTN4	81	ACTN4	Stim	16	0.26026	0.57924	1	10281	6	-0.080601	0.6609	0.88789	1	16787	4	-0.080601	-0.653787004329835	3863	0.19947316770828
ACTR10	ENSG00000131966	ACTR10	55860	ACTR10	Stim	16	0.17204	0.45433	1	7969	7	-0.10309	0.83255	0.95437	1	18129	4	-0.10309	-0.842265370393889	2893	0.149372449770157
ACTR1A	ENSG00000138107	ACTR1A	10121	ACTR1A	Stim	16	0.24511	0.55912	1	9902	4	0.01581	0.049116	0.19785	0.969961	3925	6	0.01581	0.154225257247003	10564	0.545581323278756
ACTR1B	ENSG00000115073	ACTR1B	10120	ACTR1B	Stim	16	0.38559	0.70436	1	12714	6	0.047773	0.17461	0.46736	1	8939	6	0.047773	0.422104398805336	13004	0.671607871494241
ACTR2	ENSG00000138071	ACTR2	10097	ACTR2	Stim	16	0.3207	0.64443	1	11538	4	0.13835	0.039328	0.16775	0.959663	3368	8	0.13835	1.18122241041029	17718	0.915087030628583
ACTR3	ENSG00000115091	ACTR3	10096	ACTR3	Stim	16	0.4693	0.77609	1	14183	6	0.052229	0.20177	0.50524	1	9696	7	0.052229	0.459449749829455	13344	0.689168947884923
ACTR3B	ENSG00000133627	ACTR3B	57180	ACTR3B	Stim	16	0.21618	0.51903	1	9178	6	-0.015893	0.15774	0.43883	1	8439	6	-0.015893	-0.111474846774017	8049	0.415681008212386
ACTR3C	ENSG00000106526	ACTR3C	653857	ACTR3C	Stim	16	0.046788	0.18946	1	3383	5	0.12903	0.16523	0.4525	1	8693	8	0.12903	1.10311229561119	17433.5	0.900366716595217
ACTR5	ENSG00000101442	ACTR5	79913	ACTR5	Stim	16	0.15521	0.42841	1	7504	6	-0.012067	0.080381	0.28276	0.975926	5587	7	-0.012067	-0.079409471321081	8363	0.431899178761428
ACTR6	ENSG00000075089	ACTR6	64431	ACTR6	Stim	16	0.70777	0.90638	1	16994	3	0.13521	0.25926	0.58061	1	11095	7	0.13521	1.15490634169042	17610.5	0.909508806363308
ACTR8	ENSG00000113812	ACTR8	93973	ACTR8	Stim	16	0.88798	0.96855	1	18484	2	0.17237	0.029818	0.13691	0.938166	2805	8	0.17237	1.46634109125422	18526	0.956820412168793
ACTRT1	ENSG00000123165	ACTRT1	139741	ACTRT1	Stim	16	0.66204	0.88658	1	16553	5	-0.01801	0.62721	0.8712	1	16477	5	-0.01801	-0.129217240875915	7856	0.40571251484944
ACTRT2	ENSG00000169717	ACTRT2	140625	ACTRT2	Stim	16	0.27862	0.60303	1	10762	5	0.029676	0.22616	0.53799	1	10285	6	0.029676	0.270435005294678	11650	0.601673467279583
ACTRT3	ENSG00000184378	ACTRT3	84517	ACTRT3	Stim	16	0.59073	0.84735	1	15678	3	0.11162	0.057421	0.2225	0.971833	4378	7	0.11162	0.957200589747203	16789	0.867103971902278
ACVR1	ENSG00000115170	ACVR1	90	ACVR1	Stim	16	0.79739	0.93964	1	17743	2	0.10566	0.12627	0.379	0.992359	7364	8	0.10566	0.907250344661082	16528.5	0.853623263261195
ACVR1B	ENSG00000135503	ACVR1B	91	ACVR1B	Stim	16	0.22839	0.53614	1	9476	5	0.013445	0.36294	0.69193	1	13107	5	0.013445	0.13440439657105	10358	0.53494137699499
ACVR1C	ENSG00000123612	ACVR1C	130399	ACVR1C	Stim	16	0.044714	0.18302	1	3266	4	0.1143	0.044925	0.18518	0.96454	3693	9	0.1143	0.979661438208747	16897.5	0.872682196167553
ACVR2A	ENSG00000121989	ACVR2A	92	ACVR2A	Stim	16	0.19248	0.48479	1	8532	4	0.078116	0.45147	0.76401	1	14386	6	0.078116	0.676406460323482	15125	0.781157998037291
ACVR2B	ENSG00000114739	ACVR2B	93	ACVR2B	Stim	16	0.8388	0.95554	1	18118	3	0.13666	0.13706	0.4	0.996433	7752	8	0.13666	1.16705866641775	17653	0.911729766024482
ACVRL1	ENSG00000139567	ACVRL1	94	ACVRL1	Stim	16	0.20016	0.49603	1	8750	3	0.087151	0.14563	0.41631	0.999793	8041	7	0.087151	0.752128014745143	15614	0.806414957905067
ACY1	ENSG00000243989	ACY1	95	ACY1	Stim	16	0.16747	0.44736	1	7845	3	0.05243	0.14459	0.41437	0.999793	8000	5	0.05243	0.461134313464071	13368	0.690408553277207
ACY3	ENSG00000132744	ACY3	91703	ACY3	Stim	16	0.092704	0.30523	1	5268	5	0.01137	0.37568	0.70268	1	13306	5	0.01137	0.117014000840564	10198	0.526677341046434
ACYP1	ENSG00000119640	ACYP1	97	ACYP1	Stim	16	0.21253	0.51381	1	9078	7	0.015036	0.14007	0.40582	0.998243	7850	5	0.015036	0.147738430116691	10502	0.542379009348691
ACYP2	ENSG00000170634	ACYP2	98	ACYP2	Stim	16	0.24923	0.56463	1	10000	7	0.065471	0.29197	0.62071	1	11798	7	0.065471	0.570429807787577	14298	0.738443262228191
ADA	ENSG00000196839	ADA	100	ADA	Stim	16	0.2345	0.54457	1	9615	6	0.10153	0.14702	0.41898	1	8082	8	0.10153	0.87263717147221	16320	0.842880016528072
ADAD1	ENSG00000164113	ADAD1	132612	ADAD1	Stim	16	0.81607	0.94682	1	17909	2	0.088709	0.13261	0.39136	0.994572	7600	8	0.088709	0.765185478141816	15697	0.81070192655338
ADAD2	ENSG00000140955	ADAD2	161931	ADAD2	Stim	16	0.30253	0.62721	1	11213	6	0.047941	0.46031	0.77079	1	14518	5	0.047941	0.423512392290985	13015	0.672176023965704
ADAL	ENSG00000168803	ADAL	161823	ADAL	Stim	16	0.55741	0.82848	1	15253	4	0.034672	0.6545	0.88473	1	16719	5	0.034672	0.312306049665526	12034	0.621507153556118
ADAM10	ENSG00000137845	ADAM10	102	ADAM10	Stim	16	0.80386	0.94209	1	17799	4	0.047614	0.13505	0.39612	0.996292	7681	7	0.047614	0.420771833542132	12988	0.670781467899385
ADAM11	ENSG00000073670	ADAM11	4185	ADAM11	Stim	16	0.023326	0.11127	0.982547	2174	9	-0.13323	0.57218	0.84352	1	15950	5	-0.13323	-1.09486610645021	2015	0.104023552502453
ADAM12	ENSG00000148848	ADAM12	8038	ADAM12	Stim	16	0.38496	0.70381	1	12702	4	0.12469	0.10085	0.32722	0.98516	6399	8	0.12469	1.06673913056526	17278	0.892360931770053
ADAM15	ENSG00000143537	ADAM15	8751	ADAM15	Stim	16	0.66866	0.89015	1	16629	5	0.018031	0.34713	0.67854	1	12862	5	0.018031	0.172839266363827	10758	0.555601466866381
ADAM17	ENSG00000151694	ADAM17	6868	ADAM17	Stim	16	0.47991	0.78374	1	14329	5	0.032429	0.15405	0.4321	1	8303	7	0.032429	0.293507660449391	11867	0.612881566034812
ADAM18	ENSG00000168619	ADAM18	8749	ADAM18	Stim	16	0.53931	0.81823	1	15049	4	0.12831	0.12359	0.37378	0.992205	7273	8	0.12831	1.09707803781555	17406	0.898972160528898
ADAM19	ENSG00000135074	ADAM19	8728	ADAM19	Stim	16	0.20204	0.4988	1	8792	6	-0.084728	0.2497	0.56855	1	10862	6	-0.084728	-0.688375034777892	3669	0.189453024120655
ADAM2	ENSG00000104755	ADAM2	2515	ADAM2	Stim	16	0.27548	0.59898	1	10680	7	-0.049667	0.52561	0.81964	1	15451	5	-0.049667	-0.394531822871102	5582	0.288259903930582
ADAM20	ENSG00000134007	ADAM20	8748	ADAM20	Stim	16	0.35174	0.67353	1	12086	4	0.06828	0.16625	0.45436	1	8726	8	0.06828	0.593971794104173	14503	0.749031558287279
ADAM21	ENSG00000139985	ADAM21	8747	ADAM21	Stim	16	0.58916	0.84644	1	15654	3	0.0074703	0.30374	0.63468	1	12059	5	0.0074703	0.0843309520549358	9862	0.509322865554465
ADAM22	ENSG00000008277	ADAM22	53616	ADAM22	Stim	16	0.28123	0.60644	1	10822	6	0.0819	0.23366	0.54788	1	10476	7	0.0819	0.708119837405005	15348	0.792675998140592
ADAM23	ENSG00000114948	ADAM23	8745	ADAM23	Stim	16	0.37218	0.69226	1	12459	6	0.033827	0.060835	0.23239	0.971833	4592	8	0.033827	0.305224177669256	11966	0.617994938277981
ADAM28	ENSG00000042980	ADAM28	10863	ADAM28	Stim	16	0.90177	0.9722	1	18596	3	0.030338	0.095337	0.31554	0.984716	6188	7	0.030338	0.275983170101224	11702	0.604359278962863
ADAM29	ENSG00000168594	ADAM29	11086	ADAM29	Stim	16	0.51096	0.80194	1	14720	5	0.027446	0.092939	0.31045	0.983896	6094	5	0.027446	0.251745567955408	11474	0.592583027736171
ADAM30	ENSG00000134249	ADAM30	11085	ADAM30	Stim	16	0.045448	0.18531	1	3312	5	-0.091798	0.69144	0.90293	1	17064	4	-0.091798	-0.747628093965622	3361	0.173544754919684
ADAM32	ENSG00000197140	ADAM32	203102	ADAM32	Stim	16	0.23648	0.54739	1	9677	6	-0.065538	0.80122	0.94373	1	17900	3	-0.065538	-0.52754530269691	4662	0.240741697226383
ADAM33	ENSG00000149451	ADAM33	80332	ADAM33	Stim	16	0.057218	0.22092	1	3888	8	-0.13903	0.65817	0.88655	1	16755	4	-0.13903	-1.14347540535952	1879	0.0969991219461805
ADAM7	ENSG00000069206	ADAM7	8756	ADAM7	Stim	16	0.18076	0.46746	1	8206	7	-0.072579	0.23627	0.55135	1	10543	4	-0.072579	-0.586555315390094	4290	0.221527813645989
ADAM8	ENSG00000151651	ADAM8	101	ADAM8	Stim	16	0.16648	0.44585	1	7814	5	-0.0092843	0.68841	0.90143	1	17032	3	-0.0092843	-0.0560879030322979	8600	0.444140282010227
ADAM9	ENSG00000168615	ADAM9	8754	ADAM9	Stim	16	0.34217	0.66473	1	11931	6	-0.07779	0.40118	0.72376	1	13678	5	-0.07779	-0.630228256186029	3998	0.206445948039874
ADAMDEC1	ENSG00000134028	ADAMDEC1	27299	ADAMDEC1	Stim	16	0.48358	0.78586	1	14377	2	0.20148	0.013314	0.071855	0.896652	1545	10	0.20148	1.71030948629733	18874	0.974794690356903
ADAMTS1	ENSG00000154734	ADAMTS1	9510	ADAMTS1	Stim	16	0.85291	0.96001	1	18243	3	0.092337	0.13079	0.38781	0.992359	7541	7	0.092337	0.795591432700951	15889	0.820618769691648
ADAMTS10	ENSG00000142303	ADAMTS10	81794	ADAMTS10	Stim	16	0.089655	0.29828	1	5142	8	-0.17685	0.82405	0.95147	1	18069	2	-0.17685	-1.46044155790265	1187	0.0612571664686741
ADAMTS12	ENSG00000151388	ADAMTS12	81792	ADAMTS12	Stim	16	0.036509	0.15646	1	2840	8	-0.1177	0.43352	0.74983	1	14127	6	-0.1177	-0.964710518163724	2402	0.124012189453024
ADAMTS13	ENSG00000160323	ADAMTS13	11093	ADAMTS13	Stim	16	0.5094	0.80103	1	14698	3	0.079006	0.011695	0.064657	0.874706	1423	7	0.079006	0.68386547343198	15186	0.784308661742679
ADAMTS14	ENSG00000138316	ADAMTS14	140766	ADAMTS14	Stim	16	0.15689	0.43101	1	7558	4	0.0077434	0.51643	0.81309	1	15337	5	0.0077434	0.0866197795604759	9886	0.510562470946749
ADAMTS15	ENSG00000166106	ADAMTS15	170689	ADAMTS15	Stim	16	0.39514	0.71288	1	12906	4	-0.019842	0.30953	0.64138	1	12171	6	-0.019842	-0.144571074600374	7717	0.398533133619131
